utterance_id	speaker	contrast	word	label	text
jp_S005_c25_01	S005	25_あめ	飴	0	この飴が好きです
jp_S005_c25_02	S005	25_あめ	雨	1	この雨が好きです
jp_S005_c26_01	S005	26_はし	端	0	端を触ってください
jp_S005_c26_02	S005	26_はし	箸	1	箸を触ってください
jp_S005_c27_01	S005	27_はし	橋	2	古い橋が壊れました
jp_S005_c27_02	S005	27_はし	箸	1	古い箸が壊れました
jp_S005_c28_01	S005	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S005_c28_02	S005	28_かき	柿	0	美味しい柿を食べました
jp_S005_c29_01	S005	29_いし	石	2	近所の石を探しています
jp_S005_c29_02	S005	29_いし	医師	1	近所の医師を探しています
jp_S005_c30_01	S005	30_きです	気です	0	いい気ですね
jp_S005_c30_02	S005	30_きです	木です	1	いい木ですね
jp_S005_c31_01	S005	31_はなを	鼻を	0	彼の鼻を隠す
jp_S005_c31_02	S005	31_はなを	花を	2	彼の花を隠す
jp_S005_c32_01	S005	32_さけ	酒	0	今夜の酒を出す
jp_S005_c32_02	S005	32_さけ	鮭	1	今夜の鮭を出す
jp_S005_c33_01	S005	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S005_c33_02	S005	33_りょうしん	良心	1	最近良心を痛めている
jp_S005_c34_01	S005	34_しめい	指名	0	彼の指名に応える
jp_S005_c34_02	S005	34_しめい	使命	1	彼の使命に応える
jp_S005_c35_01	S005	35_にほん	日本	2	結局日本のを買うことになった
jp_S005_c35_02	S005	35_にほん	二本	1	結局二本のを買うことになった
jp_S005_c36_01	S005	36_いけん	違憲	0	それは違憲と言うの
jp_S005_c36_02	S005	36_いけん	意見	1	それは意見と言うの
jp_S005_c37_01	S005	37_かう	買う	0	ここで買う決心をした
jp_S005_c37_02	S005	37_かう	飼う	1	ここで飼う決心をした
jp_S005_c38_01	S005	38_きる	着る	0	一人で着る練習をする
jp_S005_c38_02	S005	38_きる	切る	1	一人で切る練習をする
jp_S005_c39_01	S005	39_かえる	変える	0	すぐに変えるつもりです
jp_S005_c39_02	S005	39_かえる	帰る	1	すぐに帰るつもりです
jp_S005_c40_01	S005	40_かって	買って	0	そこで買ってほしいです
jp_S005_c40_02	S005	40_かって	勝って	1	そこで勝ってほしいです
jp_S005_c41_01	S005	41_きて	着て	0	時間をかけて着て怒られた
jp_S005_c41_02	S005	41_きて	来て	1	時間をかけて来て怒られた
jp_S005_c42_01	S005	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S005_c42_02	S005	42_よんで	読んで	1	名前を読んで驚いた
jp_S005_c43_01	S005	43_いつか	五日	0	来月の五日を待つ
jp_S005_c43_02	S005	43_いつか	いつか	1	来月のいつかを待つ
jp_S005_c44_01	S005	44_きって	切手	0	まずは切手ください
jp_S005_c44_02	S005	44_きって	切って	1	まずは切ってください
jp_S005_c45_01	S005	45_あつい	厚い	0	かなり厚いようです
jp_S005_c45_02	S005	45_あつい	暑い	2	かなり暑いようです
jp_S005_c46_01	S005	46_はく	履く	0	毎日履く習慣がある
jp_S005_c46_02	S005	46_はく	掃く	1	毎日掃く習慣がある
jp_S006_c01_01	S006	01_にじ	二字	1	二字のポスターがある
jp_S006_c01_02	S006	01_にじ	虹	0	虹のポスターがある
jp_S006_c02_01	S006	02_あめ	飴	0	飴が好きです
jp_S006_c02_02	S006	02_あめ	雨	1	雨が好きです
jp_S006_c03_01	S006	03_はし	端	0	端を持っています
jp_S006_c03_02	S006	03_はし	箸	1	箸を持っています
jp_S006_c04_01	S006	04_はし	橋	2	橋が長いです
jp_S006_c04_02	S006	04_はし	箸	1	箸が長いです
jp_S006_c05_01	S006	05_かき	柿	0	柿を見ました
jp_S006_c05_02	S006	05_かき	下記	1	下記を見ました
jp_S006_c06_01	S006	06_いし	石	2	石が固いです
jp_S006_c06_02	S006	06_いし	意志	1	意志が固いです
jp_S006_c07_01	S006	07_きが	気が	0	気が多いですね
jp_S006_c07_02	S006	07_きが	木が	1	木が多いですね
jp_S006_c08_01	S006	08_はなが	鼻が	0	鼻が高いです
jp_S006_c08_02	S006	08_はなが	花が	2	花が高いです
jp_S006_c09_01	S006	09_さけ	酒	0	酒がいいです
jp_S006_c09_02	S006	09_さけ	鮭	1	鮭がいいです
jp_S006_c10_01	S006	10_りょうしん	両唇	0	両唇が大切だ
jp_S006_c10_02	S006	10_りょうしん	両親	1	両親が大切だ
jp_S006_c11_01	S006	11_しめい	指名	0	指名を確認しました
jp_S006_c11_02	S006	11_しめい	氏名	1	氏名を確認しました
jp_S006_c12_01	S006	12_にほん	日本	2	日本があります
jp_S006_c12_02	S006	12_にほん	二本	1	二本があります
jp_S006_c13_01	S006	13_いけん	違憲	0	違憲と聞きました
jp_S006_c13_02	S006	13_いけん	意見	1	意見と聞きました
jp_S006_c14_01	S006	14_かう	買う	0	買う予定だ
jp_S006_c14_02	S006	14_かう	飼う	1	飼う予定だ
jp_S006_c15_01	S006	15_きる	着る	0	着るのが嫌だ
jp_S006_c15_02	S006	15_きる	切る	1	切るのが嫌だ
jp_S006_c16_01	S006	16_かえる	変える	0	変えるはずだ
jp_S006_c16_02	S006	16_かえる	帰る	1	帰るはずだ
jp_S006_c17_01	S006	17_かって	買って	0	買ってしまった
jp_S006_c17_02	S006	17_かって	勝って	1	勝ってしまった
jp_S006_c18_01	S006	18_きて	着て	0	着てください
jp_S006_c18_02	S006	18_きて	来て	1	来てください
jp_S006_c19_01	S006	19_よんで	呼んで	0	呼んでいる
jp_S006_c19_02	S006	19_よんで	読んで	1	読んでいる
jp_S006_c20_01	S006	20_いつか	五日	0	五日です
jp_S006_c20_02	S006	20_いつか	いつか	1	いつかです
jp_S006_c21_01	S006	21_きって	切手	0	切手ください
jp_S006_c21_02	S006	21_きって	切って	1	切ってください
jp_S006_c22_01	S006	22_あつい	厚い	0	厚いベーコンですね
jp_S006_c22_02	S006	22_あつい	熱い	2	熱いベーコンですね
jp_S006_c23_01	S006	23_はく	履く	0	履くのが大変だ
jp_S006_c23_02	S006	23_はく	掃く	1	掃くのが大変だ
jp_S006_c24_01	S006	24_にじ	虹	0	今日の虹が楽しみです
jp_S006_c24_02	S006	24_にじ	二時	1	今日の二時が楽しみです
jp_S006_c25_01	S006	25_あめ	飴	0	この飴が好きです
jp_S006_c25_02	S006	25_あめ	雨	1	この雨が好きです
jp_S006_c26_01	S006	26_はし	端	0	端を触ってください
jp_S006_c26_02	S006	26_はし	箸	1	箸を触ってください
jp_S006_c27_01	S006	27_はし	橋	2	古い橋が壊れました
jp_S006_c27_02	S006	27_はし	箸	1	古い箸が壊れました
jp_S006_c28_01	S006	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S006_c28_02	S006	28_かき	柿	0	美味しい柿を食べました
jp_S006_c29_01	S006	29_いし	石	2	近所の石を探しています
jp_S006_c29_02	S006	29_いし	医師	1	近所の医師を探しています
jp_S006_c30_01	S006	30_きです	気です	0	いい気ですね
jp_S006_c30_02	S006	30_きです	木です	1	いい木ですね
jp_S006_c31_01	S006	31_はなを	鼻を	0	彼の鼻を隠す
jp_S006_c31_02	S006	31_はなを	花を	2	彼の花を隠す
jp_S006_c32_01	S006	32_さけ	酒	0	今夜の酒を出す
jp_S006_c32_02	S006	32_さけ	鮭	1	今夜の鮭を出す
jp_S006_c33_01	S006	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S006_c33_02	S006	33_りょうしん	良心	1	最近良心を痛めている
jp_S006_c34_01	S006	34_しめい	指名	0	彼の指名に応える
jp_S006_c34_02	S006	34_しめい	使命	1	彼の使命に応える
jp_S006_c35_01	S006	35_にほん	日本	2	結局日本のを買うことになった
jp_S006_c35_02	S006	35_にほん	二本	1	結局二本のを買うことになった
jp_S006_c36_01	S006	36_いけん	違憲	0	それは違憲と言うの
jp_S006_c36_02	S006	36_いけん	意見	1	それは意見と言うの
jp_S006_c37_01	S006	37_かう	買う	0	ここで買う決心をした
jp_S006_c37_02	S006	37_かう	飼う	1	ここで飼う決心をした
jp_S006_c38_01	S006	38_きる	着る	0	一人で着る練習をする
jp_S006_c38_02	S006	38_きる	切る	1	一人で切る練習をする
jp_S006_c39_01	S006	39_かえる	変える	0	すぐに変えるつもりです
jp_S006_c39_02	S006	39_かえる	帰る	1	すぐに帰るつもりです
jp_S006_c40_01	S006	40_かって	買って	0	そこで買ってほしいです
jp_S006_c40_02	S006	40_かって	勝って	1	そこで勝ってほしいです
jp_S006_c41_01	S006	41_きて	着て	0	時間をかけて着て怒られた
jp_S006_c41_02	S006	41_きて	来て	1	時間をかけて来て怒られた
jp_S006_c42_01	S006	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S006_c42_02	S006	42_よんで	読んで	1	名前を読んで驚いた
jp_S006_c43_01	S006	43_いつか	五日	0	来月の五日を待つ
jp_S006_c43_02	S006	43_いつか	いつか	1	来月のいつかを待つ
jp_S006_c44_01	S006	44_きって	切手	0	まずは切手ください
jp_S006_c44_02	S006	44_きって	切って	1	まずは切ってください
jp_S006_c45_01	S006	45_あつい	厚い	0	かなり厚いようです
jp_S006_c45_02	S006	45_あつい	暑い	2	かなり暑いようです
jp_S006_c46_01	S006	46_はく	履く	0	毎日履く習慣がある
jp_S006_c46_02	S006	46_はく	掃く	1	毎日掃く習慣がある
jp_S007_c01_01	S007	01_にじ	二字	1	二字のポスターがある
jp_S007_c01_02	S007	01_にじ	虹	0	虹のポスターがある
jp_S007_c02_01	S007	02_あめ	飴	0	飴が好きです
jp_S007_c02_02	S007	02_あめ	雨	1	雨が好きです
jp_S007_c03_01	S007	03_はし	端	0	端を持っています
jp_S007_c03_02	S007	03_はし	箸	1	箸を持っています
jp_S007_c04_01	S007	04_はし	橋	2	橋が長いです
jp_S007_c04_02	S007	04_はし	箸	1	箸が長いです
jp_S007_c05_01	S007	05_かき	柿	0	柿を見ました
jp_S007_c05_02	S007	05_かき	下記	1	下記を見ました
jp_S007_c06_01	S007	06_いし	石	2	石が固いです
jp_S007_c06_02	S007	06_いし	意志	1	意志が固いです
jp_S007_c07_01	S007	07_きが	気が	0	気が多いですね
jp_S007_c07_02	S007	07_きが	木が	1	木が多いですね
jp_S007_c08_01	S007	08_はなが	鼻が	0	鼻が高いです
jp_S007_c08_02	S007	08_はなが	花が	2	花が高いです
jp_S007_c09_01	S007	09_さけ	酒	0	酒がいいです
jp_S007_c09_02	S007	09_さけ	鮭	1	鮭がいいです
jp_S007_c10_01	S007	10_りょうしん	両唇	0	両唇が大切だ
jp_S007_c10_02	S007	10_りょうしん	両親	1	両親が大切だ
jp_S007_c11_01	S007	11_しめい	指名	0	指名を確認しました
jp_S007_c11_02	S007	11_しめい	氏名	1	氏名を確認しました
jp_S007_c12_01	S007	12_にほん	日本	2	日本があります
jp_S007_c12_02	S007	12_にほん	二本	1	二本があります
jp_S007_c13_01	S007	13_いけん	違憲	0	違憲と聞きました
jp_S007_c13_02	S007	13_いけん	意見	1	意見と聞きました
jp_S007_c14_01	S007	14_かう	買う	0	買う予定だ
jp_S007_c14_02	S007	14_かう	飼う	1	飼う予定だ
jp_S007_c15_01	S007	15_きる	着る	0	着るのが嫌だ
jp_S007_c15_02	S007	15_きる	切る	1	切るのが嫌だ
jp_S007_c16_01	S007	16_かえる	変える	0	変えるはずだ
jp_S007_c16_02	S007	16_かえる	帰る	1	帰るはずだ
jp_S007_c17_01	S007	17_かって	買って	0	買ってしまった
jp_S007_c17_02	S007	17_かって	勝って	1	勝ってしまった
jp_S007_c18_01	S007	18_きて	着て	0	着てください
jp_S007_c18_02	S007	18_きて	来て	1	来てください
jp_S007_c19_01	S007	19_よんで	呼んで	0	呼んでいる
jp_S007_c19_02	S007	19_よんで	読んで	1	読んでいる
jp_S007_c20_01	S007	20_いつか	五日	0	五日です
jp_S007_c20_02	S007	20_いつか	いつか	1	いつかです
jp_S007_c21_01	S007	21_きって	切手	0	切手ください
jp_S007_c21_02	S007	21_きって	切って	1	切ってください
jp_S007_c22_01	S007	22_あつい	厚い	0	厚いベーコンですね
jp_S007_c22_02	S007	22_あつい	熱い	2	熱いベーコンですね
jp_S007_c23_01	S007	23_はく	履く	0	履くのが大変だ
jp_S007_c23_02	S007	23_はく	掃く	1	掃くのが大変だ
jp_S007_c24_01	S007	24_にじ	虹	0	今日の虹が楽しみです
jp_S007_c24_02	S007	24_にじ	二時	1	今日の二時が楽しみです
jp_S007_c25_01	S007	25_あめ	飴	0	この飴が好きです
jp_S007_c25_02	S007	25_あめ	雨	1	この雨が好きです
jp_S007_c26_01	S007	26_はし	端	0	端を触ってください
jp_S007_c26_02	S007	26_はし	箸	1	箸を触ってください
jp_S007_c27_01	S007	27_はし	橋	2	古い橋が壊れました
jp_S007_c27_02	S007	27_はし	箸	1	古い箸が壊れました
jp_S007_c28_01	S007	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S007_c28_02	S007	28_かき	柿	0	美味しい柿を食べました
jp_S007_c29_01	S007	29_いし	石	2	近所の石を探しています
jp_S007_c29_02	S007	29_いし	医師	1	近所の医師を探しています
jp_S007_c30_01	S007	30_きです	気です	0	いい気ですね
jp_S007_c30_02	S007	30_きです	木です	1	いい木ですね
jp_S007_c31_01	S007	31_はなを	鼻を	0	彼の鼻を隠す
jp_S007_c31_02	S007	31_はなを	花を	2	彼の花を隠す
jp_S007_c32_01	S007	32_さけ	酒	0	今夜の酒を出す
jp_S007_c32_02	S007	32_さけ	鮭	1	今夜の鮭を出す
jp_S007_c33_01	S007	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S007_c33_02	S007	33_りょうしん	良心	1	最近良心を痛めている
jp_S007_c34_01	S007	34_しめい	指名	0	彼の指名に応える
jp_S007_c34_02	S007	34_しめい	使命	1	彼の使命に応える
jp_S007_c35_01	S007	35_にほん	日本	2	結局日本のを買うことになった
jp_S007_c35_02	S007	35_にほん	二本	1	結局二本のを買うことになった
jp_S007_c36_01	S007	36_いけん	違憲	0	それは違憲と言うの
jp_S007_c36_02	S007	36_いけん	意見	1	それは意見と言うの
jp_S007_c37_01	S007	37_かう	買う	0	ここで買う決心をした
jp_S007_c37_02	S007	37_かう	飼う	1	ここで飼う決心をした
jp_S007_c38_01	S007	38_きる	着る	0	一人で着る練習をする
jp_S007_c38_02	S007	38_きる	切る	1	一人で切る練習をする
jp_S007_c39_01	S007	39_かえる	変える	0	すぐに変えるつもりです
jp_S007_c39_02	S007	39_かえる	帰る	1	すぐに帰るつもりです
jp_S007_c40_01	S007	40_かって	買って	0	そこで買ってほしいです
jp_S007_c40_02	S007	40_かって	勝って	1	そこで勝ってほしいです
jp_S007_c41_01	S007	41_きて	着て	0	時間をかけて着て怒られた
jp_S007_c41_02	S007	41_きて	来て	1	時間をかけて来て怒られた
jp_S007_c42_01	S007	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S007_c42_02	S007	42_よんで	読んで	1	名前を読んで驚いた
jp_S007_c43_01	S007	43_いつか	五日	0	来月の五日を待つ
jp_S007_c43_02	S007	43_いつか	いつか	1	来月のいつかを待つ
jp_S007_c44_01	S007	44_きって	切手	0	まずは切手ください
jp_S007_c44_02	S007	44_きって	切って	1	まずは切ってください
jp_S007_c45_01	S007	45_あつい	厚い	0	かなり厚いようです
jp_S007_c45_02	S007	45_あつい	暑い	2	かなり暑いようです
jp_S007_c46_01	S007	46_はく	履く	0	毎日履く習慣がある
jp_S007_c46_02	S007	46_はく	掃く	1	毎日掃く習慣がある
jp_S008_c01_01	S008	01_にじ	二字	1	二字のポスターがある
jp_S008_c01_02	S008	01_にじ	虹	0	虹のポスターがある
jp_S008_c02_01	S008	02_あめ	飴	0	飴が好きです
jp_S008_c02_02	S008	02_あめ	雨	1	雨が好きです
jp_S008_c03_01	S008	03_はし	端	0	端を持っています
jp_S008_c03_02	S008	03_はし	箸	1	箸を持っています
jp_S008_c04_01	S008	04_はし	橋	2	橋が長いです
jp_S008_c04_02	S008	04_はし	箸	1	箸が長いです
jp_S008_c05_01	S008	05_かき	柿	0	柿を見ました
jp_S008_c05_02	S008	05_かき	下記	1	下記を見ました
jp_S008_c06_01	S008	06_いし	石	2	石が固いです
jp_S008_c06_02	S008	06_いし	意志	1	意志が固いです
jp_S008_c07_01	S008	07_きが	気が	0	気が多いですね
jp_S008_c07_02	S008	07_きが	木が	1	木が多いですね
jp_S008_c08_01	S008	08_はなが	鼻が	0	鼻が高いです
jp_S008_c08_02	S008	08_はなが	花が	2	花が高いです
jp_S008_c09_01	S008	09_さけ	酒	0	酒がいいです
jp_S008_c09_02	S008	09_さけ	鮭	1	鮭がいいです
jp_S008_c10_01	S008	10_りょうしん	両唇	0	両唇が大切だ
jp_S008_c10_02	S008	10_りょうしん	両親	1	両親が大切だ
jp_S008_c11_01	S008	11_しめい	指名	0	指名を確認しました
jp_S008_c11_02	S008	11_しめい	氏名	1	氏名を確認しました
jp_S008_c12_01	S008	12_にほん	日本	2	日本があります
jp_S008_c12_02	S008	12_にほん	二本	1	二本があります
jp_S008_c13_01	S008	13_いけん	違憲	0	違憲と聞きました
jp_S008_c13_02	S008	13_いけん	意見	1	意見と聞きました
jp_S008_c14_01	S008	14_かう	買う	0	買う予定だ
jp_S008_c14_02	S008	14_かう	飼う	1	飼う予定だ
jp_S008_c15_01	S008	15_きる	着る	0	着るのが嫌だ
jp_S008_c15_02	S008	15_きる	切る	1	切るのが嫌だ
jp_S008_c16_01	S008	16_かえる	変える	0	変えるはずだ
jp_S008_c16_02	S008	16_かえる	帰る	1	帰るはずだ
jp_S008_c17_01	S008	17_かって	買って	0	買ってしまった
jp_S008_c17_02	S008	17_かって	勝って	1	勝ってしまった
jp_S008_c18_01	S008	18_きて	着て	0	着てください
jp_S008_c18_02	S008	18_きて	来て	1	来てください
jp_S008_c19_01	S008	19_よんで	呼んで	0	呼んでいる
jp_S008_c19_02	S008	19_よんで	読んで	1	読んでいる
jp_S008_c20_01	S008	20_いつか	五日	0	五日です
jp_S008_c20_02	S008	20_いつか	いつか	1	いつかです
jp_S008_c21_01	S008	21_きって	切手	0	切手ください
jp_S008_c21_02	S008	21_きって	切って	1	切ってください
jp_S008_c22_01	S008	22_あつい	厚い	0	厚いベーコンですね
jp_S008_c22_02	S008	22_あつい	熱い	2	熱いベーコンですね
jp_S008_c23_01	S008	23_はく	履く	0	履くのが大変だ
jp_S008_c23_02	S008	23_はく	掃く	1	掃くのが大変だ
jp_S008_c24_01	S008	24_にじ	虹	0	今日の虹が楽しみです
jp_S008_c24_02	S008	24_にじ	二時	1	今日の二時が楽しみです
jp_S008_c25_01	S008	25_あめ	飴	0	この飴が好きです
jp_S008_c25_02	S008	25_あめ	雨	1	この雨が好きです
jp_S008_c26_01	S008	26_はし	端	0	端を触ってください
jp_S008_c26_02	S008	26_はし	箸	1	箸を触ってください
jp_S008_c27_01	S008	27_はし	橋	2	古い橋が壊れました
jp_S008_c27_02	S008	27_はし	箸	1	古い箸が壊れました
jp_S008_c28_01	S008	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S008_c28_02	S008	28_かき	柿	0	美味しい柿を食べました
jp_S008_c29_01	S008	29_いし	石	2	近所の石を探しています
jp_S008_c29_02	S008	29_いし	医師	1	近所の医師を探しています
jp_S008_c30_01	S008	30_きです	気です	0	いい気ですね
jp_S008_c30_02	S008	30_きです	木です	1	いい木ですね
jp_S008_c31_01	S008	31_はなを	鼻を	0	彼の鼻を隠す
jp_S008_c31_02	S008	31_はなを	花を	2	彼の花を隠す
jp_S008_c32_01	S008	32_さけ	酒	0	今夜の酒を出す
jp_S008_c32_02	S008	32_さけ	鮭	1	今夜の鮭を出す
jp_S008_c33_01	S008	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S008_c33_02	S008	33_りょうしん	良心	1	最近良心を痛めている
jp_S008_c34_01	S008	34_しめい	指名	0	彼の指名に応える
jp_S008_c34_02	S008	34_しめい	使命	1	彼の使命に応える
jp_S008_c35_01	S008	35_にほん	日本	2	結局日本のを買うことになった
jp_S008_c35_02	S008	35_にほん	二本	1	結局二本のを買うことになった
jp_S008_c36_01	S008	36_いけん	違憲	0	それは違憲と言うの
jp_S008_c36_02	S008	36_いけん	意見	1	それは意見と言うの
jp_S008_c37_01	S008	37_かう	買う	0	ここで買う決心をした
jp_S008_c37_02	S008	37_かう	飼う	1	ここで飼う決心をした
jp_S008_c38_01	S008	38_きる	着る	0	一人で着る練習をする
jp_S008_c38_02	S008	38_きる	切る	1	一人で切る練習をする
jp_S008_c39_01	S008	39_かえる	変える	0	すぐに変えるつもりです
jp_S008_c39_02	S008	39_かえる	帰る	1	すぐに帰るつもりです
jp_S008_c40_01	S008	40_かって	買って	0	そこで買ってほしいです
jp_S008_c40_02	S008	40_かって	勝って	1	そこで勝ってほしいです
jp_S008_c41_01	S008	41_きて	着て	0	時間をかけて着て怒られた
jp_S008_c41_02	S008	41_きて	来て	1	時間をかけて来て怒られた
jp_S008_c42_01	S008	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S008_c42_02	S008	42_よんで	読んで	1	名前を読んで驚いた
jp_S008_c43_01	S008	43_いつか	五日	0	来月の五日を待つ
jp_S008_c43_02	S008	43_いつか	いつか	1	来月のいつかを待つ
jp_S008_c44_01	S008	44_きって	切手	0	まずは切手ください
jp_S008_c44_02	S008	44_きって	切って	1	まずは切ってください
jp_S008_c45_01	S008	45_あつい	厚い	0	かなり厚いようです
jp_S008_c45_02	S008	45_あつい	暑い	2	かなり暑いようです
jp_S008_c46_01	S008	46_はく	履く	0	毎日履く習慣がある
jp_S008_c46_02	S008	46_はく	掃く	1	毎日掃く習慣がある
jp_S009_c01_01	S009	01_にじ	二字	1	二字のポスターがある
jp_S009_c01_02	S009	01_にじ	虹	0	虹のポスターがある
jp_S009_c02_01	S009	02_あめ	飴	0	飴が好きです
jp_S009_c02_02	S009	02_あめ	雨	1	雨が好きです
jp_S009_c03_01	S009	03_はし	端	0	端を持っています
jp_S009_c03_02	S009	03_はし	箸	1	箸を持っています
jp_S009_c04_01	S009	04_はし	橋	2	橋が長いです
jp_S009_c04_02	S009	04_はし	箸	1	箸が長いです
jp_S009_c05_01	S009	05_かき	柿	0	柿を見ました
jp_S009_c05_02	S009	05_かき	下記	1	下記を見ました
jp_S009_c06_01	S009	06_いし	石	2	石が固いです
jp_S009_c06_02	S009	06_いし	意志	1	意志が固いです
jp_S009_c07_01	S009	07_きが	気が	0	気が多いですね
jp_S009_c07_02	S009	07_きが	木が	1	木が多いですね
jp_S009_c08_01	S009	08_はなが	鼻が	0	鼻が高いです
jp_S009_c08_02	S009	08_はなが	花が	2	花が高いです
jp_S009_c09_01	S009	09_さけ	酒	0	酒がいいです
jp_S009_c09_02	S009	09_さけ	鮭	1	鮭がいいです
jp_S009_c10_01	S009	10_りょうしん	両唇	0	両唇が大切だ
jp_S009_c10_02	S009	10_りょうしん	両親	1	両親が大切だ
jp_S009_c11_01	S009	11_しめい	指名	0	指名を確認しました
jp_S009_c11_02	S009	11_しめい	氏名	1	氏名を確認しました
jp_S009_c12_01	S009	12_にほん	日本	2	日本があります
jp_S009_c12_02	S009	12_にほん	二本	1	二本があります
jp_S009_c13_01	S009	13_いけん	違憲	0	違憲と聞きました
jp_S009_c13_02	S009	13_いけん	意見	1	意見と聞きました
jp_S009_c14_01	S009	14_かう	買う	0	買う予定だ
jp_S009_c14_02	S009	14_かう	飼う	1	飼う予定だ
jp_S009_c15_01	S009	15_きる	着る	0	着るのが嫌だ
jp_S009_c15_02	S009	15_きる	切る	1	切るのが嫌だ
jp_S009_c16_01	S009	16_かえる	変える	0	変えるはずだ
jp_S009_c16_02	S009	16_かえる	帰る	1	帰るはずだ
jp_S009_c17_01	S009	17_かって	買って	0	買ってしまった
jp_S009_c17_02	S009	17_かって	勝って	1	勝ってしまった
jp_S009_c18_01	S009	18_きて	着て	0	着てください
jp_S009_c18_02	S009	18_きて	来て	1	来てください
jp_S009_c19_01	S009	19_よんで	呼んで	0	呼んでいる
jp_S009_c19_02	S009	19_よんで	読んで	1	読んでいる
jp_S009_c20_01	S009	20_いつか	五日	0	五日です
jp_S009_c20_02	S009	20_いつか	いつか	1	いつかです
jp_S009_c21_01	S009	21_きって	切手	0	切手ください
jp_S009_c21_02	S009	21_きって	切って	1	切ってください
jp_S009_c22_01	S009	22_あつい	厚い	0	厚いベーコンですね
jp_S009_c22_02	S009	22_あつい	熱い	2	熱いベーコンですね
jp_S009_c23_01	S009	23_はく	履く	0	履くのが大変だ
jp_S009_c23_02	S009	23_はく	掃く	1	掃くのが大変だ
jp_S009_c24_01	S009	24_にじ	虹	0	今日の虹が楽しみです
jp_S009_c24_02	S009	24_にじ	二時	1	今日の二時が楽しみです
jp_S009_c25_01	S009	25_あめ	飴	0	この飴が好きです
jp_S009_c25_02	S009	25_あめ	雨	1	この雨が好きです
jp_S009_c26_01	S009	26_はし	端	0	端を触ってください
jp_S009_c26_02	S009	26_はし	箸	1	箸を触ってください
jp_S009_c27_01	S009	27_はし	橋	2	古い橋が壊れました
jp_S009_c27_02	S009	27_はし	箸	1	古い箸が壊れました
jp_S009_c28_01	S009	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S009_c28_02	S009	28_かき	柿	0	美味しい柿を食べました
jp_S009_c29_01	S009	29_いし	石	2	近所の石を探しています
jp_S009_c29_02	S009	29_いし	医師	1	近所の医師を探しています
jp_S009_c30_01	S009	30_きです	気です	0	いい気ですね
jp_S009_c30_02	S009	30_きです	木です	1	いい木ですね
jp_S009_c31_01	S009	31_はなを	鼻を	0	彼の鼻を隠す
jp_S009_c31_02	S009	31_はなを	花を	2	彼の花を隠す
jp_S009_c32_01	S009	32_さけ	酒	0	今夜の酒を出す
jp_S009_c32_02	S009	32_さけ	鮭	1	今夜の鮭を出す
jp_S009_c33_01	S009	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S009_c33_02	S009	33_りょうしん	良心	1	最近良心を痛めている
jp_S009_c34_01	S009	34_しめい	指名	0	彼の指名に応える
jp_S009_c34_02	S009	34_しめい	使命	1	彼の使命に応える
jp_S009_c35_01	S009	35_にほん	日本	2	結局日本のを買うことになった
jp_S009_c35_02	S009	35_にほん	二本	1	結局二本のを買うことになった
jp_S009_c36_01	S009	36_いけん	違憲	0	それは違憲と言うの
jp_S009_c36_02	S009	36_いけん	意見	1	それは意見と言うの
jp_S009_c37_01	S009	37_かう	買う	0	ここで買う決心をした
jp_S009_c37_02	S009	37_かう	飼う	1	ここで飼う決心をした
jp_S009_c38_01	S009	38_きる	着る	0	一人で着る練習をする
jp_S009_c38_02	S009	38_きる	切る	1	一人で切る練習をする
jp_S009_c39_01	S009	39_かえる	変える	0	すぐに変えるつもりです
jp_S009_c39_02	S009	39_かえる	帰る	1	すぐに帰るつもりです
jp_S009_c40_01	S009	40_かって	買って	0	そこで買ってほしいです
jp_S009_c40_02	S009	40_かって	勝って	1	そこで勝ってほしいです
jp_S009_c41_01	S009	41_きて	着て	0	時間をかけて着て怒られた
jp_S009_c41_02	S009	41_きて	来て	1	時間をかけて来て怒られた
jp_S009_c42_01	S009	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S009_c42_02	S009	42_よんで	読んで	1	名前を読んで驚いた
jp_S009_c43_01	S009	43_いつか	五日	0	来月の五日を待つ
jp_S009_c43_02	S009	43_いつか	いつか	1	来月のいつかを待つ
jp_S009_c44_01	S009	44_きって	切手	0	まずは切手ください
jp_S009_c44_02	S009	44_きって	切って	1	まずは切ってください
jp_S009_c45_01	S009	45_あつい	厚い	0	かなり厚いようです
jp_S009_c45_02	S009	45_あつい	暑い	2	かなり暑いようです
jp_S009_c46_01	S009	46_はく	履く	0	毎日履く習慣がある
jp_S009_c46_02	S009	46_はく	掃く	1	毎日掃く習慣がある
jp_S010_c01_01	S010	01_にじ	二字	1	二字のポスターがある
